	achondroplasia	Apert syndrome	Saethre-Chotzen syndrome	Pfeiffer syndrome	amyotrophic lateral sclerosis-parkinsonism-dementia complex	urinary bladder cancer	brachydactyly type A2	brachydactyly type B1	cardiofaciocutaneous syndrome 1	cataract 6 multiple types	Jackson-Weiss syndrome	Crouzon syndrome	Beare-Stevenson cutis gyrata syndrome	"myeloproliferative disorder, chronic, with eosinophilia"	multiple self-healing squamous epithelioma	familial erythrocytosis 1	esophageal cancer	fibrodysplasia ossificans progressiva	"Hirschsprung disease, susceptibility to, 1"	hypochondroplasia	hypogonadotropic hypogonadism 2 with or without anosmia	LADD syndrome	"lymphedema, hereditary, 1A"	familial medullary thyroid carcinoma	Cardiospondylocarpofacial syndrome	myotonic dystrophy type 1	multiple endocrine neoplasia type 2B	Noonan syndrome 1	Osteoglophonic dwarfism	phaeochromocytoma	multiple endocrine neoplasia type 2A	generalized juvenile polyposis/juvenile polyposis coli	Peutz-Jeghers syndrome	Proteus syndrome	idiopathic and/or familial pulmonary arterial hypertension	thanatophoric dysplasia type 1	thanatophoric dysplasia type 2	thrombocytopenia 2	trigonocephaly 1	renal agenesis (disease)	hypertrophic cardiomyopathy 1	Morvan syndrome	Antley-Bixler syndrome	fetal akinesia deformation sequence	congenital central hypoventilation syndrome	Seckel syndrome 1	bilateral striopallidodentate calcinosis	d-glyceric aciduria	hereditary diffuse leukoencephalopathy with axonal spheroids and pigmented glia	Wolcott-Rallison syndrome	"myofibromatosis, infantile, 1"	pulmonary capillary hemangiomatosis	non-spherocytic hemolytic anemia due to hexokinase deficiency	Hypoinsulinemic hypoglycemia and body hemihypertrophy	Donohue syndrome	mitochondrial DNA depletion syndrome 3	primary myelofibrosis	hereditary sensory and autonomic neuropathy type 4	mosaic variegated aneuploidy syndrome 1	lethal osteosclerotic bone dysplasia	persistent Mullerian duct syndrome	Rabson-Mendenhall syndrome	polycythemia vera	Bartsocas-Papas syndrome	pulmonary venoocclusive disease	autosomal recessive Robinow syndrome	combined immunodeficiency due to ZAP70 deficiency	growth delay due to insulin-like growth factor i resistance	hereditary spastic paraplegia 23	spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	"mental retardation, X-linked 30"	"epileptic encephalopathy, early infantile, 2"	Bruton-type agammaglobulinemia	"mental retardation, X-linked 19"	Coffin-Lowry syndrome	isolated growth hormone deficiency type III	multiple cutaneous and mucosal venous malformations	tibial muscular dystrophy	"telangiectasia, hereditary hemorrhagic, type 2"	T-b+ severe combined immunodeficiency due to JAK3 deficiency	Budd-Chiari syndrome	GLC3B	cerebrovascular disorder	acroosteolysis-keloid-like lesions-premature aging syndrome	intestinal hypomagnesemia 1	"hemangioma, capillary infantile"	Muenke syndrome	prostate cancer/brain Cancer susceptibility	hereditary proximal myopathy with early respiratory failure	obsolete cervical cancer	dilated cardiomyopathy 1G	papillary renal cell carcinoma	Charcot-Marie-tooth disease type 4G	spinocerebellar ataxia type 14	autosomal recessive early-onset Parkinson disease 6	autosomal dominant Parkinson disease 8	autosomal recessive nonsyndromic deafness 30	Osteofibrous dysplasia	isolated focal cortical dysplasia type II	pontocerebellar hypoplasia type 1A	lethal congenital contracture syndrome 2	immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency	idiopathic hypereosinophilic syndrome	chronic myelogenous leukemia	autosomal recessive limb-girdle muscular dystrophy type 2J	"coronary heart disease, susceptibility to, 5"	"melanoma, cutaneous malignant, susceptibility to, 3"	Li-Fraumeni syndrome 2	"acromesomelic dysplasia, Demirhan type"	"familial scaphocephaly syndrome, McGillivray type"	hyperinsulinism due to INSR deficiency	"polyposis syndrome, hereditary mixed, 2"	Loeys-Dietz syndrome 2	camptodactyly-tall stature-scoliosis-hearing loss syndrome	insulin-resistance syndrome type A	"invasive pneumococcal disease, recurrent isolated, 1"	"congenital anomalies of kidney and urinary tract 1, susceptibility to"	"asthma-related Traits, susceptibility to, 5"	"polyhydramnios, megalencephaly, and symptomatic epilepsy"	susceptibility to infection due to TYK2 deficiency	Noonan syndrome 5	leopard syndrome 2	early-onset myopathy with fatal cardiomyopathy	dystonia 16	Crouzon syndrome-acanthosis nigricans syndrome	endocrine-cerebro-osteodysplasia syndrome	Encephalocraniocutaneous lipomatosis	lymphoproliferative syndrome 1	"neuroblastoma, susceptibility to, 3"	glycogen storage disease IXc	"leukemia, acute lymphocytic, susceptibility to, 1"	maturity-onset diabetes of the young type 11	Oguchi disease-2	Noonan syndrome 7	leopard syndrome 3	"heterotaxy, visceral, 4, autosomal"	hypertrophic cardiomyopathy 9	"aortic aneurysm, familial thoracic 7"	nephronophthisis 9	"obesity, Hyperphagia, and developmental delay"	DYRK1A-related intellectual disability syndrome	retinitis pigmentosa 62	"colorectal cancer, hereditary nonpolyposis, type 6"	pseudohypoaldosteronism type 2B	pseudohypoaldosteronism type 2C	thrombocythemia 3	familial cutaneous telangiectasia and oropharyngeal predisposition cancer syndrome	FGFR2-related bent bone dysplasia	combined immunodeficiency due to STK4 deficiency	branched-chain keto acid dehydrogenase kinase deficiency	"basal ganglia calcification, idiopathic, 4"	Cowden syndrome 6	advanced sleep phase syndrome 2	"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 12"	cardiofaciocutaneous syndrome 3	cardiofaciocutaneous syndrome 4	renal-hepatic-pancreatic dysplasia 2	"aortic aneurysm, familial thoracic 8"	Hartsfield-Bixler-Demyer syndrome	immunodeficiency 14	amyotrophic lateral sclerosis type 19	autoimmune lymphoproliferative syndrome type 3	retinitis pigmentosa 67	severe combined immunodeficiency due to IKK2 deficiency	severe combined immunodeficiency due to LCK deficiency	abdominal obesity-metabolic syndrome 3	"pigmented nodular adrenocortical disease, primary, 4"	dilated cardiomyopathy 1NN	megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 2	"myopathy, centronuclear, 5"	severe combined immunodeficiency due to DNA-PKcs deficiency	"inflammatory skin and bowel disease, neonatal, 2"	"microcephaly 12, primary, autosomal recessive"	limb-girdle muscular dystrophy due to POMK deficiency	microcephaly and chorioretinopathy 2	platelet-type bleeding disorder 19	congenital myasthenic syndrome 9	"epileptic encephalopathy, early infantile, 30"	lissencephaly 7 with cerebellar hypoplasia	FTDALS4	severe achondroplasia-developmental delay-acanthosis nigricans syndrome	skeletal overgrowth-craniofacial dysmorphism-hyperelastic skin-white matter lesions syndrome	macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome	autosomal recessive nonsyndromic deafness 97	brachydactyly type A1D	split-foot malformation with Mesoaxial polydactyly; SFMMP	hereditary thrombocytopenia with early-onset myelofibrosis	"autoimmune disease, multisystem, infantile-onset, 2; ADMIO2"	"mental retardation, autosomal recessive 54; MRT54"	micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome	Okur-Chung neurodevelopmental syndrome; OCNDS	"portal hypertension, Noncirrhotic; NCPH"	adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency	"nasopharyngeal carcinoma, susceptibility to, 3; NPCA3"	patterned macular dystrophy 3	Frontometaphyseal dysplasia 2; FMD2	"glaucoma 3, primary congenital, E; GLC3E"	"hydrops fetalis, Nonimmune, and/or atrial septal defect, susceptibility to; HFASD"
phosphorylation	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
kinase activity	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
transferase activity	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
protein phosphorylation	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
spermatogenesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phagocytosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vagina development	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
natural killer cell differentiation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
negative regulation of lymphocyte activation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
secretion by cell	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
